season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,hr_,temp_,hum_,casual,registered,cnt
2,5,14,0,2,1,1,0.9,0.37,3,4,1,41,99,140
2,5,15,0,2,1,1,0.9,0.37,3,4,1,42,133,175
2,5,16,0,2,1,1,0.9,0.39,3,4,1,44,205,249
2,5,17,0,2,1,1,0.84,0.53,3,4,2,67,428,495
2,5,18,0,2,1,1,0.84,0.53,3,4,2,55,362,417
2,5,19,0,2,1,1,0.78,0.62,4,4,2,39,246,285
2,5,20,0,2,1,1,0.78,0.62,4,4,2,38,213,251
2,5,21,0,2,1,1,0.76,0.66,4,4,3,45,165,210
2,5,22,0,2,1,1,0.74,0.7,4,4,3,42,117,159
2,5,23,0,2,1,1,0.72,0.79,4,4,4,15,46,61
2,6,0,0,3,1,1,0.7,0.79,1,4,4,9,25,34
2,6,1,0,3,1,1,0.7,0.84,1,4,4,8,9,17
2,6,2,0,3,1,1,0.7,0.79,1,4,4,0,3,3
2,6,3,0,3,1,1,0.68,0.89,1,4,4,0,6,6
2,6,4,0,3,1,2,0.68,0.89,1,4,4,0,4,4
2,6,5,0,3,1,2,0.66,0.89,1,3,4,2,19,21
2,6,6,0,3,1,2,0.68,0.89,1,4,4,7,121,128
2,6,7,0,3,1,2,0.7,0.79,2,4,4,19,265,284
2,6,8,0,3,1,2,0.72,0.79,2,4,4,37,417,454
2,6,9,0,3,1,2,0.74,0.74,2,4,3,34,173,207
2,6,10,0,3,1,2,0.76,0.75,2,4,3,31,84,115
2,6,11,0,3,1,2,0.82,0.59,2,4,2,26,86,112
2,6,12,0,3,1,1,0.86,0.53,2,4,2,32,137,169
2,6,13,0,3,1,1,0.9,0.37,3,4,1,29,125,154
2,6,14,0,3,1,1,0.9,0.37,3,4,1,40,105,145
2,6,15,0,3,1,1,0.9,0.39,3,4,1,25,127,152
2,6,16,0,3,1,1,0.86,0.47,3,4,1,39,227,266
2,6,17,0,3,1,1,0.86,0.47,3,4,1,52,434,486
2,6,18,0,3,1,3,0.82,0.56,3,4,2,31,278,309
2,6,19,0,3,1,2,0.74,0.79,4,4,4,16,248,264
2,6,20,0,3,1,2,0.74,0.79,4,4,4,23,233,256
2,6,21,0,3,1,1,0.74,0.7,4,4,3,29,161,190
2,6,22,0,3,1,1,0.74,0.66,4,4,3,14,115,129
2,6,23,0,3,1,1,0.74,0.51,4,4,2,10,59,69
2,6,0,0,4,1,1,0.74,0.4,1,4,1,11,31,42
2,6,1,0,4,1,1,0.72,0.38,1,4,1,3,12,15
2,6,2,0,4,1,1,0.7,0.39,1,4,1,0,6,6
2,6,3,0,4,1,1,0.66,0.44,1,3,1,0,4,4
2,6,4,0,4,1,1,0.66,0.41,1,3,1,0,3,3
2,6,5,0,4,1,1,0.66,0.39,1,3,1,3,28,31
2,6,6,0,4,1,1,0.66,0.39,1,3,1,7,106,113
2,6,7,0,4,1,1,0.7,0.34,2,4,1,19,285,304
2,6,8,0,4,1,1,0.7,0.32,2,4,1,25,442,467
2,6,9,0,4,1,1,0.72,0.26,2,4,1,28,197,225
2,6,10,0,4,1,1,0.72,0.28,2,4,1,33,106,139
2,6,11,0,4,1,1,0.74,0.28,2,4,1,42,123,165
2,6,12,0,4,1,1,0.76,0.25,2,4,1,39,193,232
2,6,13,0,4,1,1,0.8,0.24,3,4,1,35,168,203
2,6,14,0,4,1,1,0.78,0.24,3,4,1,43,142,185
2,6,15,0,4,1,1,0.8,0.21,3,4,1,44,144,188
2,6,16,0,4,1,1,0.8,0.22,3,4,1,63,255,318
2,6,17,0,4,1,1,0.76,0.2,3,4,1,88,484,572
2,6,18,0,4,1,1,0.74,0.22,3,4,1,74,451,525
2,6,19,0,4,1,1,0.72,0.23,4,4,1,58,321,379
2,6,20,0,4,1,1,0.7,0.24,4,4,1,51,286,337
2,6,21,0,4,1,1,0.66,0.31,4,3,1,33,215,248
2,6,22,0,4,1,1,0.64,0.33,4,3,1,14,141,155
2,6,23,0,4,1,1,0.62,0.35,4,3,1,23,89,112
2,6,0,0,5,1,1,0.62,0.38,1,3,1,15,53,68
2,6,1,0,5,1,1,0.6,0.38,1,3,1,7,15,22
2,6,2,0,5,1,1,0.56,0.43,1,3,1,0,12,12
2,6,3,0,5,1,1,0.54,0.49,1,3,2,0,5,5
2,6,4,0,5,1,1,0.52,0.48,1,3,1,1,5,6
2,6,5,0,5,1,1,0.52,0.48,1,3,1,4,24,28
2,6,6,0,5,1,1,0.54,0.45,1,3,1,8,98,106
2,6,7,0,5,1,1,0.54,0.45,2,3,1,25,252,277
2,6,8,0,5,1,2,0.56,0.43,2,3,1,31,471,502
2,6,9,0,5,1,1,0.58,0.4,2,3,1,36,194,230
2,6,10,0,5,1,1,0.62,0.33,2,3,1,54,107,161
2,6,11,0,5,1,1,0.64,0.31,2,3,1,57,135,192
2,6,12,0,5,1,1,0.66,0.27,2,3,1,51,208,259
2,6,13,0,5,1,1,0.68,0.26,3,4,1,58,190,248
2,6,14,0,5,1,1,0.7,0.28,3,4,1,66,174,240
2,6,15,0,5,1,1,0.7,0.28,3,4,1,56,156,212
2,6,16,0,5,1,1,0.72,0.26,3,4,1,63,286,349
2,6,17,0,5,1,1,0.72,0.25,3,4,1,73,485,558
2,6,18,0,5,1,1,0.7,0.24,3,4,1,76,488,564
2,6,19,0,5,1,1,0.68,0.26,4,4,1,53,338,391
2,6,20,0,5,1,1,0.64,0.29,4,3,1,57,236,293
2,6,21,0,5,1,1,0.64,0.29,4,3,1,51,196,247
2,6,22,0,5,1,1,0.62,0.35,4,3,1,26,145,171
2,6,23,0,5,1,1,0.58,0.46,4,3,1,30,141,171
2,6,0,0,6,0,1,0.56,0.52,1,3,2,24,69,93
2,6,1,0,6,0,1,0.54,0.64,1,3,3,14,80,94
2,6,2,0,6,0,1,0.54,0.56,1,3,2,18,41,59
2,6,3,0,6,0,1,0.52,0.59,1,3,2,8,10,18
2,6,4,0,6,0,1,0.52,0.59,1,3,2,4,11,15
2,6,5,0,6,0,1,0.5,0.64,1,2,3,3,5,8
2,6,6,0,6,0,1,0.54,0.6,1,3,2,11,17,28
2,6,7,0,6,0,1,0.56,0.56,2,3,2,27,60,87
2,6,8,0,6,0,1,0.6,0.46,2,3,1,29,96,125
2,6,9,0,6,0,1,0.62,0.43,2,3,1,55,169,224
2,6,10,0,6,0,1,0.64,0.38,2,3,1,115,202,317
2,6,11,0,6,0,1,0.66,0.36,2,3,1,120,249,369
2,6,12,0,6,0,1,0.7,0.32,2,4,1,150,270,420
2,6,13,0,6,0,1,0.74,0.28,3,4,1,188,268,456
2,6,14,0,6,0,1,0.74,0.33,3,4,1,193,258,451
2,6,15,0,6,0,2,0.74,0.27,3,4,1,180,224,404
2,6,16,0,6,0,2,0.72,0.3,3,4,1,168,272,440
2,6,17,0,6,0,2,0.72,0.34,3,4,1,142,202,344
2,6,18,0,6,0,2,0.74,0.3,3,4,1,127,214,341
2,6,19,0,6,0,2,0.7,0.39,4,4,1,79,206,285
2,6,20,0,6,0,2,0.7,0.48,4,4,1,90,149,239
2,6,21,0,6,0,2,0.66,0.47,4,3,1,46,139,185
2,6,22,0,6,0,1,0.64,0.57,4,3,2,49,141,190
2,6,23,0,6,0,2,0.64,0.57,4,3,2,29,121,150
2,6,0,0,0,0,1,0.64,0.57,1,3,2,23,90,113
2,6,1,0,0,0,2,0.64,0.61,1,3,2,26,70,96
2,6,2,0,0,0,2,0.64,0.61,1,3,2,16,48,64
2,6,3,0,0,0,2,0.62,0.65,1,3,3,22,25,47
2,6,4,0,0,0,2,0.62,0.65,1,3,3,4,8,12
2,6,5,0,0,0,2,0.62,0.61,1,3,2,1,5,6
2,6,6,0,0,0,2,0.62,0.61,1,3,2,10,11,21
2,6,7,0,0,0,2,0.6,0.73,2,3,3,8,19,27
2,6,8,0,0,0,2,0.6,0.73,2,3,3,24,74,98
2,6,9,0,0,0,2,0.6,0.78,2,3,3,53,111,164
2,6,10,0,0,0,2,0.62,0.73,2,3,3,83,168,251
2,6,11,0,0,0,2,0.64,0.69,2,3,3,121,214,335
2,6,12,0,0,0,2,0.64,0.69,2,3,3,123,212,335
2,6,13,0,0,0,1,0.66,0.65,3,3,3,154,213,367
2,6,14,0,0,0,1,0.7,0.58,3,4,2,161,224,385
2,6,15,0,0,0,1,0.7,0.54,3,4,2,161,256,417
2,6,16,0,0,0,1,0.72,0.51,3,4,2,138,260,398
2,6,17,0,0,0,1,0.74,0.51,3,4,2,126,264,390
2,6,18,0,0,0,1,0.7,0.58,3,4,2,124,239,363
2,6,19,0,0,0,1,0.68,0.65,4,4,3,108,249,357
2,6,20,0,0,0,1,0.66,0.69,4,3,3,84,195,279
2,6,21,0,0,0,1,0.64,0.73,4,3,3,54,111,165
2,6,22,0,0,0,1,0.64,0.78,4,3,3,36,94,130
2,6,23,0,0,0,1,0.62,0.78,4,3,3,25,61,86
2,6,0,0,1,1,1,0.62,0.78,1,3,3,11,18,29
2,6,1,0,1,1,1,0.6,0.83,1,3,4,9,5,14
2,6,2,0,1,1,1,0.58,0.88,1,3,4,4,4,8
2,6,3,0,1,1,1,0.58,0.88,1,3,4,2,3,5
2,6,4,0,1,1,1,0.56,0.94,1,3,4,4,4,8
2,6,5,0,1,1,1,0.56,0.88,1,3,4,7,24,31
2,6,6,0,1,1,1,0.58,0.88,1,3,4,11,101,112
2,6,7,0,1,1,1,0.62,0.78,2,3,3,18,281,299
2,6,8,0,1,1,1,0.64,0.73,2,3,3,28,410,438
2,6,9,0,1,1,1,0.7,0.58,2,4,2,26,162,188
2,6,10,0,1,1,1,0.72,0.51,2,4,2,31,64,95
2,6,11,0,1,1,1,0.74,0.42,2,4,1,39,72,111
2,6,12,0,1,1,1,0.76,0.37,2,4,1,25,128,153
2,6,13,0,1,1,1,0.78,0.35,3,4,1,28,152,180
2,6,14,0,1,1,1,0.78,0.31,3,4,1,46,99,145
2,6,15,0,1,1,1,0.8,0.29,3,4,1,38,127,165
2,6,16,0,1,1,1,0.76,0.33,3,4,1,34,233,267
2,6,17,0,1,1,1,0.78,0.33,3,4,1,63,516,579
2,6,18,0,1,1,1,0.76,0.31,3,4,1,56,500,556
2,6,19,0,1,1,1,0.72,0.54,4,4,2,64,343,407
2,6,20,0,1,1,1,0.68,0.61,4,4,2,59,277,336
2,6,21,0,1,1,1,0.66,0.57,4,3,2,29,160,189
2,6,22,0,1,1,1,0.66,0.61,4,3,2,36,137,173
2,6,23,0,1,1,1,0.64,0.69,4,3,3,5,55,60
2,6,0,0,2,1,1,0.64,0.65,1,3,3,5,15,20
2,6,1,0,2,1,1,0.62,0.69,1,3,3,2,2,4
2,6,2,0,2,1,1,0.6,0.73,1,3,3,3,2,5
2,6,3,0,2,1,1,0.6,0.73,1,3,3,1,1,2
2,6,4,0,2,1,1,0.58,0.83,1,3,4,2,3,5
2,6,5,0,2,1,1,0.58,0.88,1,3,4,2,30,32
2,6,6,0,2,1,1,0.6,0.78,1,3,3,10,116,126
2,6,7,0,2,1,2,0.64,0.69,2,3,3,23,311,334
2,6,8,0,2,1,2,0.68,0.61,2,4,2,45,432,477
2,6,9,0,2,1,2,0.72,0.58,2,4,2,27,190,217
2,6,10,0,2,1,2,0.76,0.48,2,4,1,37,86,123
2,6,11,0,2,1,2,0.76,0.52,2,4,2,38,113,151
2,6,12,0,2,1,2,0.8,0.46,2,4,1,42,141,183
2,6,13,0,2,1,2,0.8,0.43,3,4,1,55,141,196
2,6,14,0,2,1,2,0.8,0.43,3,4,1,34,112,146
2,6,15,0,2,1,2,0.82,0.41,3,4,1,56,127,183
2,6,16,0,2,1,1,0.8,0.38,3,4,1,55,253,308
2,6,17,0,2,1,1,0.8,0.43,3,4,1,64,475,539
2,6,18,0,2,1,1,0.78,0.46,3,4,1,72,479,551
2,6,19,0,2,1,1,0.76,0.48,4,4,1,69,355,424
2,6,20,0,2,1,1,0.74,0.56,4,4,2,45,301,346
2,6,21,0,2,1,1,0.72,0.7,4,4,3,31,187,218
2,6,22,0,2,1,1,0.7,0.65,4,4,3,27,126,153
2,6,23,0,2,1,1,0.68,0.79,4,4,4,18,72,90
2,6,0,0,3,1,1,0.66,0.89,1,3,4,12,29,41
2,6,1,0,3,1,1,0.66,0.78,1,3,3,3,20,23
2,6,2,0,3,1,1,0.64,0.89,1,3,4,0,7,7
2,6,3,0,3,1,1,0.64,0.89,1,3,4,2,1,3
2,6,4,0,3,1,1,0.62,0.83,1,3,4,0,6,6
2,6,5,0,3,1,1,0.62,0.88,1,3,4,0,21,21
2,6,6,0,3,1,1,0.64,0.89,1,3,4,13,103,116
2,6,7,0,3,1,1,0.66,0.74,2,3,3,24,329,353
2,6,8,0,3,1,1,0.76,0.58,2,4,2,46,435,481
2,6,9,0,3,1,1,0.76,0.58,2,4,2,34,168,202
2,6,10,0,3,1,1,0.82,0.43,2,4,1,27,63,90
2,6,11,0,3,1,1,0.84,0.41,2,4,1,28,106,134
2,6,12,0,3,1,1,0.88,0.42,2,4,1,15,134,149
2,6,13,0,3,1,1,0.9,0.42,3,4,1,20,116,136
2,6,14,0,3,1,1,0.92,0.4,3,4,1,44,111,155
2,6,15,0,3,1,1,0.92,0.4,3,4,1,28,100,128
2,6,16,0,3,1,1,0.92,0.4,3,4,1,34,199,233
2,6,17,0,3,1,1,0.92,0.35,3,4,1,80,426,506
2,6,18,0,3,1,1,0.9,0.37,3,4,1,61,398,459
2,6,19,0,3,1,1,0.82,0.59,4,4,2,61,323,384
2,6,20,0,3,1,1,0.8,0.63,4,4,2,55,225,280
2,6,21,0,3,1,1,0.8,0.66,4,4,3,34,168,202
2,6,22,0,3,1,1,0.76,0.75,4,4,3,37,139,176
2,6,23,0,3,1,1,0.76,0.75,4,4,3,18,98,116
2,6,0,0,4,1,2,0.74,0.79,1,4,4,7,40,47
2,6,1,0,4,1,1,0.74,0.79,1,4,4,3,13,16
2,6,2,0,4,1,2,0.72,0.84,1,4,4,0,6,6
2,6,3,0,4,1,2,0.72,0.84,1,4,4,0,2,2
2,6,4,0,4,1,2,0.72,0.79,1,4,4,2,4,6
2,6,5,0,4,1,2,0.7,0.84,1,4,4,1,19,20
2,6,6,0,4,1,2,0.72,0.84,1,4,4,13,105,118
2,6,7,0,4,1,2,0.72,0.79,2,4,4,31,283,314
2,6,8,0,4,1,2,0.76,0.7,2,4,3,32,400,432
2,6,9,0,4,1,1,0.84,0.49,2,4,2,20,148,168
2,6,10,0,4,1,1,0.86,0.5,2,4,2,20,74,94
2,6,11,0,4,1,1,0.9,0.42,2,4,1,36,82,118
2,6,12,0,4,1,1,0.92,0.35,2,4,1,40,100,140
2,6,13,0,4,1,1,0.9,0.37,3,4,1,18,118,136
2,6,14,0,4,1,1,0.92,0.4,3,4,1,25,93,118
2,6,15,0,4,1,1,0.94,0.31,3,4,1,18,86,104
2,6,16,0,4,1,1,0.92,0.33,3,4,1,30,170,200
2,6,17,0,4,1,1,0.9,0.37,3,4,1,54,355,409
2,6,18,0,4,1,1,0.88,0.39,3,4,1,52,414,466
2,6,19,0,4,1,2,0.84,0.39,4,4,1,55,271,326
2,6,20,0,4,1,2,0.8,0.43,4,4,1,40,214,254
2,6,21,0,4,1,3,0.76,0.52,4,4,2,29,142,171
2,6,22,0,4,1,2,0.74,0.58,4,4,2,22,131,153
2,6,23,0,4,1,2,0.74,0.57,4,4,2,15,82,97
2,6,0,0,5,1,3,0.7,0.65,1,4,3,8,61,69
2,6,1,0,5,1,3,0.7,0.65,1,4,3,5,18,23
2,6,2,0,5,1,1,0.68,0.69,1,4,3,6,7,13
2,6,3,0,5,1,1,0.68,0.69,1,4,3,3,3,6
2,6,4,0,5,1,1,0.66,0.78,1,3,3,0,4,4
2,6,5,0,5,1,1,0.66,0.78,1,3,3,0,28,28
2,6,6,0,5,1,1,0.66,0.78,1,3,3,10,94,104
2,6,7,0,5,1,1,0.72,0.66,2,4,3,25,242,267
2,6,8,0,5,1,1,0.74,0.58,2,4,2,29,423,452
2,6,9,0,5,1,1,0.76,0.55,2,4,2,37,176,213
2,6,10,0,5,1,1,0.78,0.52,2,4,2,23,88,111
2,6,11,0,5,1,1,0.82,0.46,2,4,1,46,107,153
2,6,12,0,5,1,1,0.84,0.44,2,4,1,40,167,207
2,6,13,0,5,1,1,0.84,0.44,3,4,1,40,149,189
2,6,14,0,5,1,1,0.86,0.39,3,4,1,44,121,165
2,6,15,0,5,1,1,0.84,0.44,3,4,1,49,163,212
2,6,16,0,5,1,1,0.82,0.56,3,4,2,46,239,285
2,6,17,0,5,1,1,0.82,0.52,3,4,2,63,454,517
2,6,18,0,5,1,1,0.8,0.59,3,4,2,96,367,463
2,6,19,0,5,1,1,0.78,0.59,4,4,2,61,245,306
2,6,20,0,5,1,1,0.76,0.62,4,4,2,53,197,250
2,6,21,0,5,1,1,0.76,0.66,4,4,3,55,163,218
2,6,22,0,5,1,1,0.72,0.74,4,4,3,40,145,185
2,6,23,0,5,1,1,0.72,0.74,4,4,3,36,110,146
2,6,0,0,6,0,1,0.7,0.79,1,4,4,28,89,117
2,6,1,0,6,0,1,0.7,0.79,1,4,4,10,67,77
2,6,2,0,6,0,1,0.7,0.79,1,4,4,10,50,60
2,6,3,0,6,0,1,0.68,0.83,1,4,4,10,18,28
2,6,4,0,6,0,1,0.68,0.79,1,4,4,4,9,13
2,6,5,0,6,0,1,0.68,0.74,1,4,3,4,12,16
2,6,6,0,6,0,1,0.7,0.61,1,4,2,9,31,40
2,6,7,0,6,0,1,0.72,0.58,2,4,2,18,50,68
2,6,8,0,6,0,1,0.74,0.58,2,4,2,32,111,143
2,6,9,0,6,0,1,0.74,0.62,2,4,2,59,171,230
2,6,10,0,6,0,1,0.74,0.58,2,4,2,91,173,264
2,6,11,0,6,0,1,0.76,0.62,2,4,2,110,215,325
2,6,12,0,6,0,1,0.8,0.55,2,4,2,112,235,347
2,6,13,0,6,0,1,0.8,0.55,3,4,2,150,237,387
2,6,14,0,6,0,1,0.82,0.49,3,4,2,148,232,380
2,6,15,0,6,0,1,0.82,0.49,3,4,2,142,232,374
2,6,16,0,6,0,2,0.8,0.46,3,4,1,169,225,394
2,6,17,0,6,0,2,0.74,0.58,3,4,2,147,190,337
2,6,18,0,6,0,2,0.72,0.62,3,4,2,131,155,286
2,6,19,0,6,0,1,0.7,0.65,4,4,3,97,167,264
2,6,20,0,6,0,1,0.68,0.74,4,4,3,95,180,275
2,6,21,0,6,0,1,0.66,0.74,4,3,3,76,144,220
2,6,22,0,6,0,1,0.66,0.78,4,3,3,53,137,190
2,6,23,0,6,0,1,0.66,0.74,4,3,3,24,107,131
2,6,0,0,0,0,1,0.66,0.78,1,3,3,19,100,119
2,6,1,0,0,0,1,0.64,0.83,1,3,4,19,74,93
2,6,2,0,0,0,1,0.64,0.89,1,3,4,9,57,66
2,6,3,0,0,0,1,0.64,0.89,1,3,4,8,20,28
2,6,4,0,0,0,1,0.62,0.88,1,3,4,8,6,14
2,6,5,0,0,0,1,0.62,0.88,1,3,4,5,5,10
2,6,6,0,0,0,1,0.62,0.88,1,3,4,5,9,14
2,6,7,0,0,0,1,0.64,0.78,2,3,3,7,27,34
2,6,8,0,0,0,1,0.7,0.74,2,4,3,28,64,92
2,6,9,0,0,0,1,0.72,0.66,2,4,3,75,107,182
2,6,10,0,0,0,1,0.76,0.58,2,4,2,120,191,311
2,6,11,0,0,0,1,0.78,0.55,2,4,2,131,236,367
2,6,12,0,0,0,1,0.82,0.46,2,4,1,176,244,420
2,6,13,0,0,0,1,0.78,0.59,3,4,2,109,264,373
2,6,14,0,0,0,1,0.82,0.56,3,4,2,96,219,315
2,6,15,0,0,0,1,0.8,0.59,3,4,2,142,218,360
2,6,16,0,0,0,3,0.68,0.83,3,4,4,115,235,350
2,6,17,0,0,0,3,0.68,0.83,3,4,4,94,158,252
2,6,18,0,0,0,1,0.7,0.74,3,4,3,69,187,256
2,6,19,0,0,0,1,0.7,0.74,4,4,3,67,156,223
2,6,20,0,0,0,1,0.66,0.83,4,3,4,62,144,206
2,6,21,0,0,0,1,0.66,0.83,4,3,4,39,101,140
2,6,22,0,0,0,1,0.64,0.83,4,3,4,31,97,128
2,6,23,0,0,0,1,0.64,0.78,4,3,3,33,74,107
2,6,0,0,1,1,1,0.64,0.78,1,3,3,8,20,28
2,6,1,0,1,1,1,0.64,0.73,1,3,3,6,10,16
2,6,2,0,1,1,1,0.62,0.73,1,3,3,2,8,10
2,6,3,0,1,1,1,0.6,0.6,1,3,2,1,6,7
2,6,4,0,1,1,1,0.56,0.64,1,3,3,1,3,4
2,6,5,0,1,1,1,0.54,0.64,1,3,3,2,27,29
2,6,6,0,1,1,1,0.54,0.64,1,3,3,7,98,105
2,6,7,0,1,1,1,0.56,0.56,2,3,2,26,302,328
2,6,8,0,1,1,1,0.58,0.49,2,3,2,44,432,476
2,6,9,0,1,1,1,0.62,0.46,2,3,1,35,189,224
2,6,10,0,1,1,1,0.64,0.41,2,3,1,38,80,118
2,6,11,0,1,1,1,0.66,0.41,2,3,1,53,106,159
2,6,12,0,1,1,1,0.66,0.41,2,3,1,35,161,196
2,6,13,0,1,1,1,0.7,0.37,3,4,1,53,174,227
2,6,14,0,1,1,1,0.7,0.34,3,4,1,55,145,200
2,6,15,0,1,1,1,0.7,0.37,3,4,1,58,127,185
2,6,16,0,1,1,1,0.7,0.37,3,4,1,64,262,326
2,6,17,0,1,1,1,0.7,0.39,3,4,1,72,529,601
2,6,18,0,1,1,1,0.7,0.37,3,4,1,76,510,586
2,6,19,0,1,1,1,0.66,0.39,4,3,1,75,348,423
2,6,20,0,1,1,1,0.64,0.44,4,3,1,78,253,331
2,6,21,0,1,1,1,0.64,0.41,4,3,1,40,178,218
2,6,22,0,1,1,1,0.62,0.46,4,3,1,20,114,134
2,6,23,0,1,1,1,0.62,0.46,4,3,1,14,75,89
2,6,0,0,2,1,1,0.6,0.49,1,3,2,13,18,31
2,6,1,0,2,1,1,0.6,0.49,1,3,2,3,10,13
2,6,2,0,2,1,1,0.6,0.49,1,3,2,2,8,10
2,6,3,0,2,1,1,0.58,0.53,1,3,2,1,1,2
2,6,4,0,2,1,1,0.54,0.6,1,3,2,0,3,3
2,6,5,0,2,1,1,0.54,0.56,1,3,2,3,23,26
2,6,6,0,2,1,1,0.54,0.56,1,3,2,6,107,113
2,6,7,0,2,1,1,0.56,0.52,2,3,2,19,346,365
2,6,8,0,2,1,1,0.58,0.49,2,3,2,45,441,486
2,6,9,0,2,1,1,0.62,0.46,2,3,1,19,174,193
2,6,10,0,2,1,1,0.62,0.46,2,3,1,33,97,130
2,6,11,0,2,1,1,0.64,0.41,2,3,1,40,103,143
2,6,12,0,2,1,1,0.64,0.41,2,3,1,30,139,169
2,6,13,0,2,1,1,0.64,0.44,3,3,1,33,176,209
2,6,14,0,2,1,2,0.64,0.47,3,3,1,41,118,159
2,6,15,0,2,1,1,0.64,0.47,3,3,1,42,136,178
2,6,16,0,2,1,1,0.68,0.41,3,4,1,51,279,330
2,6,17,0,2,1,3,0.64,0.5,3,3,2,85,484,569
2,6,18,0,2,1,1,0.62,0.51,3,3,2,65,473,538
2,6,19,0,2,1,1,0.64,0.5,4,3,2,51,335,386
2,6,20,0,2,1,1,0.6,0.56,4,3,2,60,237,297
2,6,21,0,2,1,1,0.6,0.56,4,3,2,37,206,243
2,6,22,0,2,1,1,0.58,0.6,4,3,2,29,159,188
2,6,23,0,2,1,1,0.56,0.68,4,3,3,19,91,110
2,6,0,0,3,1,1,0.56,0.64,1,3,3,8,44,52
2,6,1,0,3,1,1,0.54,0.64,1,3,3,0,14,14
2,6,2,0,3,1,1,0.52,0.63,1,3,2,0,9,9
2,6,3,0,3,1,1,0.5,0.68,1,2,3,0,1,1
2,6,4,0,3,1,1,0.5,0.63,1,2,2,0,4,4
2,6,5,0,3,1,1,0.48,0.67,1,2,3,1,20,21
2,6,6,0,3,1,1,0.5,0.63,1,2,2,11,110,121
2,6,7,0,3,1,1,0.54,0.6,2,3,2,22,348,370
2,6,8,0,3,1,1,0.58,0.53,2,3,2,53,445,498
2,6,9,0,3,1,1,0.6,0.49,2,3,2,22,185,207
2,6,10,0,3,1,1,0.64,0.47,2,3,1,27,108,135
2,6,11,0,3,1,1,0.68,0.36,2,4,1,49,115,164
2,6,12,0,3,1,1,0.7,0.34,2,4,1,33,178,211
2,6,13,0,3,1,1,0.74,0.28,3,4,1,43,146,189
2,6,14,0,3,1,1,0.74,0.28,3,4,1,50,128,178
2,6,15,0,3,1,1,0.76,0.27,3,4,1,33,131,164
2,6,16,0,3,1,1,0.76,0.27,3,4,1,47,265,312
2,6,17,0,3,1,1,0.74,0.28,3,4,1,83,555,638
2,6,18,0,3,1,1,0.72,0.32,3,4,1,80,527,607
2,6,19,0,3,1,1,0.7,0.37,4,4,1,54,362,416
2,6,20,0,3,1,1,0.66,0.44,4,3,1,57,273,330
2,6,21,0,3,1,1,0.64,0.47,4,3,1,48,209,257
2,6,22,0,3,1,1,0.62,0.5,4,3,2,31,144,175
2,6,23,0,3,1,1,0.62,0.53,4,3,2,17,90,107
2,6,0,0,4,1,1,0.6,0.56,1,3,2,9,38,47
2,6,1,0,4,1,1,0.58,0.6,1,3,2,4,13,17
2,6,2,0,4,1,1,0.6,0.56,1,3,2,1,4,5
2,6,3,0,4,1,2,0.56,0.73,1,3,3,0,4,4
2,6,4,0,4,1,2,0.56,0.68,1,3,3,0,6,6
2,6,5,0,4,1,1,0.6,0.64,1,3,3,7,18,25
2,6,6,0,4,1,3,0.58,0.73,1,3,3,8,104,112
2,6,7,0,4,1,3,0.56,0.78,2,3,3,16,172,188
2,6,8,0,4,1,2,0.6,0.69,2,3,3,24,364,388
2,6,9,0,4,1,2,0.62,0.65,2,3,3,29,232,261
2,6,10,0,4,1,2,0.66,0.61,2,3,2,18,103,121
2,6,11,0,4,1,2,0.68,0.61,2,4,2,33,117,150
2,6,12,0,4,1,1,0.72,0.54,2,4,2,41,165,206
2,6,13,0,4,1,2,0.72,0.54,3,4,2,37,114,151
2,6,14,0,4,1,2,0.72,0.54,3,4,2,39,114,153
2,6,15,0,4,1,2,0.7,0.61,3,4,2,32,127,159
2,6,16,0,4,1,3,0.66,0.69,3,3,3,36,258,294
2,6,17,0,4,1,2,0.64,0.78,3,3,3,42,230,272
2,6,18,0,4,1,1,0.64,0.83,3,3,4,26,299,325
2,6,19,0,4,1,1,0.62,0.83,4,3,4,58,269,327
2,6,20,0,4,1,1,0.62,0.83,4,3,4,25,176,201
2,6,21,0,4,1,3,0.62,0.83,4,3,4,34,154,188
2,6,22,0,4,1,3,0.62,0.83,4,3,4,24,127,151
2,6,23,0,4,1,3,0.6,0.83,4,3,4,2,14,16
2,6,0,0,5,1,1,0.56,0.88,1,3,4,3,21,24
2,6,1,0,5,1,1,0.56,0.94,1,3,4,4,19,23
2,6,2,0,5,1,1,0.56,0.94,1,3,4,2,11,13
2,6,3,0,5,1,1,0.56,0.94,1,3,4,1,5,6
2,6,4,0,5,1,1,0.54,0.94,1,3,4,1,5,6
2,6,5,0,5,1,1,0.54,1.0,1,3,4,1,12,13
2,6,6,0,5,1,1,0.56,0.94,1,3,4,8,89,97
2,6,7,0,5,1,1,0.6,0.83,2,3,4,25,225,250
2,6,8,0,5,1,2,0.6,0.83,2,3,4,28,426,454
2,6,9,0,5,1,1,0.7,0.58,2,4,2,28,196,224
2,6,10,0,5,1,1,0.7,0.58,2,4,2,44,126,170
2,6,11,0,5,1,1,0.68,0.69,2,4,3,43,138,181
2,6,12,0,5,1,1,0.7,0.65,2,4,3,49,194,243
2,6,13,0,5,1,1,0.74,0.62,3,4,2,48,156,204
2,6,14,0,5,1,1,0.76,0.52,3,4,2,73,142,215
2,6,15,0,5,1,1,0.78,0.43,3,4,1,62,181,243
