season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,casual,registered,cnt
2,3,3,0,5,1,1,0.2,0.69,0,2,2
2,3,4,0,5,1,1,0.18,0.74,3,2,5
2,3,5,0,5,1,1,0.18,0.74,0,9,9
2,3,6,0,5,1,1,0.18,0.74,0,32,32
2,3,7,0,5,1,1,0.2,0.59,4,100,104
2,3,8,0,5,1,1,0.22,0.51,9,228,237
2,3,9,0,5,1,1,0.24,0.48,16,150,166
2,3,10,0,5,1,1,0.26,0.48,15,53,68
2,3,11,0,5,1,1,0.3,0.45,17,58,75
2,3,12,0,5,1,1,0.32,0.42,37,108,145
2,3,13,0,5,1,1,0.32,0.39,34,104,138
2,3,14,0,5,1,1,0.36,0.32,30,103,133
2,3,15,0,5,1,2,0.34,0.36,43,79,122
2,3,16,0,5,1,2,0.34,0.34,23,127,150
2,3,17,0,5,1,2,0.32,0.36,23,202,225
2,3,18,0,5,1,1,0.3,0.39,8,190,198
2,3,19,0,5,1,2,0.3,0.36,9,126,135
2,3,20,0,5,1,2,0.3,0.39,6,75,81
2,3,21,0,5,1,2,0.3,0.39,11,64,75
2,3,22,0,5,1,2,0.28,0.38,3,40,43
2,3,23,0,5,1,2,0.26,0.38,8,31,39
2,3,0,0,6,0,2,0.26,0.38,3,25,28
2,3,1,0,6,0,1,0.26,0.38,3,24,27
2,3,2,0,6,0,1,0.22,0.44,4,21,25
2,3,3,0,6,0,1,0.2,0.47,2,7,9
2,3,4,0,6,0,1,0.22,0.44,2,4,6
2,3,5,0,6,0,1,0.2,0.51,0,8,8
2,3,6,0,6,0,1,0.18,0.55,2,8,10
2,3,7,0,6,0,1,0.2,0.51,18,23,41
2,3,8,0,6,0,1,0.22,0.44,24,42,66
2,3,9,0,6,0,1,0.24,0.41,32,68,100
2,3,10,0,6,0,1,0.26,0.41,32,93,125
2,3,11,0,6,0,1,0.28,0.38,75,93,168
2,3,12,0,6,0,1,0.3,0.36,98,129,227
2,3,13,0,6,0,1,0.32,0.33,94,145,239
2,3,14,0,6,0,1,0.34,0.29,93,123,216
2,3,15,0,6,0,1,0.34,0.29,110,109,219
2,3,16,0,6,0,1,0.34,0.23,118,130,248
2,3,17,0,6,0,1,0.32,0.24,102,101,203
2,3,18,0,6,0,2,0.32,0.21,64,89,153
2,3,19,0,6,0,2,0.28,0.45,45,93,138
2,3,20,0,6,0,2,0.28,0.45,18,67,85
2,3,21,0,6,0,2,0.26,0.44,15,36,51
2,3,22,0,6,0,2,0.28,0.41,17,46,63
2,3,23,0,6,0,2,0.26,0.44,10,31,41
2,3,0,0,0,0,2,0.26,0.41,5,26,31
2,3,1,0,0,0,2,0.24,0.52,3,17,20
2,3,2,0,0,0,3,0.22,0.55,6,15,21
2,3,3,0,0,0,3,0.2,0.69,0,14,14
2,3,4,0,0,0,3,0.18,0.74,1,5,6
2,3,6,0,0,0,3,0.16,0.86,0,2,2
2,3,7,0,0,0,3,0.16,0.86,0,7,7
2,3,8,0,0,0,1,0.2,0.69,6,8,14
2,3,9,0,0,0,1,0.22,0.55,17,37,54
2,3,10,0,0,0,2,0.22,0.55,27,59,86
2,3,11,0,0,0,2,0.24,0.48,23,85,108
2,3,12,0,0,0,2,0.26,0.44,43,120,163
2,3,13,0,0,0,1,0.3,0.39,47,100,147
2,3,14,0,0,0,1,0.32,0.36,61,103,164
2,3,15,0,0,0,1,0.32,0.36,61,111,172
2,3,16,0,0,0,1,0.34,0.34,45,98,143
2,3,17,0,0,0,1,0.32,0.31,50,109,159
2,3,18,0,0,0,1,0.3,0.33,32,105,137
2,3,19,0,0,0,1,0.3,0.31,23,80,103
2,3,20,0,0,0,1,0.28,0.36,7,50,57
2,3,21,0,0,0,1,0.26,0.41,7,29,36
2,3,22,0,0,0,1,0.26,0.41,5,25,30
2,3,23,0,0,0,1,0.26,0.44,3,16,19
2,3,0,0,1,1,1,0.22,0.55,1,11,12
2,3,1,0,1,1,1,0.22,0.44,2,4,6
2,3,2,0,1,1,1,0.22,0.44,0,5,5
2,3,3,0,1,1,1,0.22,0.44,0,2,2
2,3,5,0,1,1,1,0.18,0.43,0,8,8
2,3,6,0,1,1,1,0.18,0.34,0,40,40
2,3,7,0,1,1,1,0.2,0.32,6,104,110
2,3,8,0,1,1,1,0.2,0.34,15,239,254
2,3,9,0,1,1,2,0.22,0.32,12,109,121
2,3,10,0,1,1,1,0.24,0.3,22,47,69
2,3,11,0,1,1,2,0.26,0.3,18,39,57
2,3,12,0,1,1,2,0.26,0.25,8,71,79
2,3,13,0,1,1,2,0.3,0.24,14,69,83
2,3,14,0,1,1,1,0.32,0.22,15,65,80
2,3,15,0,1,1,1,0.32,0.24,19,53,72
2,3,16,0,1,1,1,0.34,0.23,15,117,132
2,3,17,0,1,1,1,0.34,0.23,25,227,252
2,3,18,0,1,1,1,0.32,0.21,21,220,241
2,3,19,0,1,1,1,0.3,0.22,17,156,173
2,3,20,0,1,1,1,0.32,0.22,5,107,112
2,3,21,0,1,1,1,0.32,0.21,6,55,61
2,3,22,0,1,1,1,0.3,0.22,0,40,40
2,3,23,0,1,1,1,0.28,0.24,1,18,19
2,3,0,0,2,1,1,0.26,0.28,1,15,16
2,3,1,0,2,1,1,0.24,0.32,0,4,4
2,3,2,0,2,1,1,0.24,0.32,0,3,3
2,3,3,0,2,1,1,0.24,0.32,2,1,3
2,3,4,0,2,1,1,0.2,0.44,1,1,2
2,3,5,0,2,1,1,0.22,0.37,0,8,8
2,3,6,0,2,1,1,0.22,0.41,4,46,50
2,3,7,0,2,1,1,0.22,0.41,5,128,133
2,3,8,0,2,1,1,0.24,0.35,19,268,287
2,3,9,0,2,1,1,0.28,0.28,16,156,172
2,3,10,0,2,1,1,0.3,0.24,13,46,59
2,3,11,0,2,1,2,0.34,0.25,18,63,81
2,3,12,0,2,1,1,0.34,0.25,29,77,106
2,3,13,0,2,1,1,0.34,0.25,24,80,104
2,3,14,0,2,1,1,0.36,0.25,20,66,86
2,3,15,0,2,1,1,0.38,0.25,22,65,87
2,3,16,0,2,1,1,0.38,0.22,12,124,136
2,3,17,0,2,1,1,0.4,0.2,34,265,299
2,3,18,0,2,1,1,0.36,0.21,42,252,294
2,3,19,0,2,1,1,0.34,0.23,20,170,190
2,3,20,0,2,1,1,0.36,0.21,13,119,132
2,3,21,0,2,1,1,0.34,0.42,8,75,83
2,3,22,0,2,1,1,0.34,0.49,6,49,55
2,3,23,0,2,1,2,0.32,0.57,8,27,35
2,3,0,0,3,1,2,0.32,0.57,3,8,11
2,3,1,0,3,1,1,0.32,0.39,1,9,10
2,3,2,0,3,1,2,0.32,0.57,0,4,4
2,3,3,0,3,1,2,0.32,0.49,0,4,4
2,3,4,0,3,1,2,0.32,0.57,1,0,1
2,3,5,0,3,1,2,0.3,0.56,0,7,7
2,3,6,0,3,1,2,0.3,0.49,4,44,48
2,3,7,0,3,1,2,0.32,0.45,8,128,136
2,3,8,0,3,1,2,0.32,0.49,16,247,263
2,3,9,0,3,1,2,0.32,0.45,7,147,154
2,3,10,0,3,1,2,0.34,0.46,13,51,64
2,3,11,0,3,1,2,0.34,0.46,26,64,90
2,3,12,0,3,1,2,0.34,0.46,15,65,80
2,3,13,0,3,1,2,0.36,0.46,14,84,98
2,3,14,0,3,1,2,0.36,0.46,16,64,80
2,3,15,0,3,1,3,0.28,0.81,14,56,70
2,3,16,0,3,1,3,0.28,0.87,0,36,36
2,3,17,0,3,1,3,0.26,0.93,11,105,116
2,3,18,0,3,1,2,0.26,0.93,6,79,85
2,3,19,0,3,1,2,0.26,0.93,5,67,72
2,3,20,0,3,1,3,0.24,0.93,4,40,44
2,3,21,0,3,1,2,0.24,0.93,0,27,27
2,3,22,0,3,1,3,0.24,0.93,3,21,24
2,3,23,0,3,1,3,0.24,0.93,1,11,12
2,3,0,0,4,1,3,0.24,0.93,0,3,3
2,3,1,0,4,1,3,0.24,0.93,1,4,5
2,3,2,0,4,1,3,0.24,0.93,0,5,5
2,3,3,0,4,1,3,0.24,0.93,0,1,1
2,3,4,0,4,1,3,0.24,0.93,0,2,2
2,3,5,0,4,1,3,0.24,0.93,0,8,8
2,3,6,0,4,1,3,0.24,0.93,2,34,36
2,3,7,0,4,1,3,0.24,0.93,5,87,92
2,3,8,0,4,1,2,0.24,1.0,7,185,192
2,3,9,0,4,1,3,0.26,0.93,6,126,132
2,3,10,0,4,1,3,0.26,0.93,15,54,69
2,3,11,0,4,1,3,0.28,0.93,6,52,58
2,3,12,0,4,1,3,0.28,0.93,17,73,90
2,3,13,0,4,1,3,0.3,0.87,13,55,68
2,3,14,0,4,1,3,0.3,0.87,27,49,76
2,3,15,0,4,1,3,0.3,0.87,4,61,65
2,3,16,0,4,1,2,0.3,0.87,13,72,85
2,3,17,0,4,1,2,0.3,0.87,15,153,168
2,3,18,0,4,1,2,0.3,0.87,12,165,177
2,3,19,0,4,1,2,0.3,0.87,12,118,130
2,3,20,0,4,1,3,0.28,0.93,6,79,85
2,3,21,0,4,1,2,0.28,0.93,7,53,60
2,3,22,0,4,1,3,0.28,0.93,7,44,51
2,3,23,0,4,1,3,0.26,1.0,4,23,27
2,4,0,0,5,1,3,0.26,1.0,0,6,6
2,4,1,0,5,1,3,0.26,1.0,0,4,4
2,4,2,0,5,1,3,0.26,0.93,0,7,7
2,4,3,0,5,1,2,0.24,0.93,0,4,4
2,4,4,0,5,1,2,0.24,0.93,0,3,3
2,4,5,0,5,1,3,0.24,0.93,1,11,12
2,4,6,0,5,1,3,0.24,0.93,2,26,28
2,4,7,0,5,1,3,0.24,0.93,4,91,95
2,4,8,0,5,1,2,0.26,0.87,8,198,206
2,4,9,0,5,1,1,0.32,0.7,11,162,173
2,4,10,0,5,1,1,0.32,0.66,12,63,75
2,4,11,0,5,1,1,0.32,0.61,17,72,89
2,4,12,0,5,1,1,0.34,0.53,15,80,95
2,4,13,0,5,1,1,0.36,0.5,18,92,110
2,4,14,0,5,1,2,0.36,0.46,26,61,87
2,4,15,0,5,1,1,0.34,0.46,30,81,111
2,4,16,0,5,1,1,0.34,0.46,42,125,167
2,4,17,0,5,1,1,0.34,0.46,36,245,281
2,4,18,0,5,1,1,0.34,0.46,36,205,241
2,4,19,0,5,1,1,0.34,0.49,16,120,136
2,4,20,0,5,1,1,0.32,0.53,2,75,77
2,4,21,0,5,1,1,0.32,0.53,9,84,93
2,4,22,0,5,1,1,0.3,0.56,10,64,74
2,4,23,0,5,1,1,0.3,0.61,12,41,53
2,4,0,0,6,0,2,0.3,0.61,3,29,32
2,4,1,0,6,0,1,0.26,0.65,4,28,32
2,4,2,0,6,0,1,0.24,0.75,1,20,21
2,4,3,0,6,0,1,0.24,0.7,1,8,9
2,4,4,0,6,0,1,0.24,0.7,0,5,5
2,4,5,0,6,0,2,0.24,0.75,1,4,5
2,4,6,0,6,0,1,0.26,0.7,5,7,12
2,4,7,0,6,0,2,0.26,0.7,2,16,18
2,4,8,0,6,0,1,0.3,0.7,10,45,55
2,4,9,0,6,0,2,0.34,0.66,22,65,87
2,4,10,0,6,0,2,0.36,0.57,41,113,154
2,4,11,0,6,0,2,0.4,0.47,72,126,198
2,4,12,0,6,0,3,0.32,0.81,84,100,184
2,4,13,0,6,0,1,0.34,0.81,56,81,137
2,4,14,0,6,0,3,0.32,0.76,97,93,190
2,4,15,0,6,0,3,0.34,0.76,72,64,136
2,4,16,0,6,0,1,0.38,0.62,111,85,196
2,4,17,0,6,0,1,0.38,0.54,89,95,184
2,4,18,0,6,0,1,0.38,0.54,69,110,179
2,4,19,0,6,0,1,0.36,0.53,71,77,148
2,4,20,0,6,0,1,0.34,0.53,29,56,85
2,4,21,0,6,0,1,0.32,0.61,24,53,77
2,4,22,0,6,0,1,0.32,0.61,14,41,55
2,4,23,0,6,0,1,0.32,0.61,20,33,53
2,4,0,0,0,0,1,0.3,0.65,8,31,39
2,4,1,0,0,0,1,0.3,0.61,8,26,34
2,4,2,0,0,0,1,0.26,0.7,5,19,24
2,4,3,0,0,0,1,0.3,0.61,3,8,11
2,4,4,0,0,0,1,0.28,0.7,3,0,3
2,4,5,0,0,0,1,0.28,0.65,1,4,5
2,4,6,0,0,0,1,0.28,0.65,10,23,33
2,4,7,0,0,0,1,0.32,0.57,13,20,33
2,4,8,0,0,0,1,0.34,0.57,18,44,62
2,4,9,0,0,0,1,0.36,0.5,68,74,142
2,4,10,0,0,0,1,0.4,0.43,111,104,215
2,4,11,0,0,0,1,0.42,0.41,139,104,243
2,4,12,0,0,0,1,0.44,0.38,166,147,313
2,4,13,0,0,0,1,0.44,0.33,219,148,367
2,4,14,0,0,0,1,0.46,0.31,240,109,349
2,4,15,0,0,0,2,0.46,0.33,174,118,292
2,4,16,0,0,0,2,0.46,0.31,147,156,303
2,4,17,0,0,0,2,0.46,0.28,148,126,274
2,4,18,0,0,0,2,0.46,0.31,71,101,172
2,4,19,0,0,0,2,0.42,0.44,51,93,144
2,4,20,0,0,0,3,0.42,0.41,24,55,79
2,4,21,0,0,0,2,0.42,0.44,8,37,45
2,4,22,0,0,0,1,0.4,0.43,7,29,36
2,4,23,0,0,0,1,0.4,0.5,9,22,31
2,4,0,0,1,1,1,0.4,0.5,1,5,6
2,4,1,0,1,1,1,0.4,0.56,7,4,11
2,4,2,0,1,1,1,0.38,0.66,1,1,2
2,4,3,0,1,1,1,0.38,0.66,1,0,1
2,4,4,0,1,1,1,0.38,0.71,1,1,2
2,4,5,0,1,1,1,0.4,0.62,0,7,7
2,4,6,0,1,1,1,0.42,0.58,3,43,46
2,4,7,0,1,1,2,0.44,0.54,7,150,157
2,4,8,0,1,1,2,0.46,0.55,31,308,339
2,4,9,0,1,1,2,0.5,0.51,24,134,158
2,4,10,0,1,1,2,0.54,0.45,35,55,90
2,4,11,0,1,1,1,0.6,0.4,58,66,124
2,4,12,0,1,1,1,0.64,0.36,59,98,157
2,4,13,0,1,1,1,0.68,0.34,47,92,139
2,4,14,0,1,1,2,0.74,0.27,47,76,123
2,4,15,0,1,1,1,0.76,0.23,47,96,143
2,4,16,0,1,1,1,0.76,0.22,59,130,189
2,4,17,0,1,1,1,0.74,0.23,83,283,366
2,4,18,0,1,1,2,0.72,0.23,78,308,386
2,4,19,0,1,1,1,0.7,0.24,51,227,278
2,4,20,0,1,1,2,0.7,0.24,40,133,173
2,4,21,0,1,1,2,0.7,0.3,19,76,95
2,4,22,0,1,1,2,0.68,0.36,17,58,75
2,4,23,0,1,1,2,0.64,0.47,18,30,48
2,4,0,0,2,1,1,0.62,0.5,10,12,22
2,4,1,0,2,1,3,0.62,0.57,10,5,15
2,4,2,0,2,1,2,0.54,0.73,0,5,5
2,4,3,0,2,1,2,0.54,0.73,1,3,4
2,4,4,0,2,1,3,0.5,0.88,0,2,2
2,4,5,0,2,1,3,0.46,0.94,0,5,5
2,4,6,0,2,1,2,0.48,0.88,2,36,38
2,4,7,0,2,1,2,0.48,0.88,10,124,134
2,4,8,0,2,1,3,0.38,0.87,9,148,157
2,4,9,0,2,1,3,0.36,0.87,2,44,46
2,4,10,0,2,1,3,0.34,0.81,3,25,28
2,4,11,0,2,1,3,0.32,0.81,1,18,19
2,4,12,0,2,1,2,0.34,0.71,6,32,38
2,4,13,0,2,1,2,0.36,0.63,5,51,56
2,4,14,0,2,1,2,0.36,0.57,9,67,76
2,4,15,0,2,1,1,0.4,0.46,6,62,68
2,4,16,0,2,1,1,0.38,0.46,17,113,130
2,4,17,0,2,1,1,0.42,0.38,27,246,273
2,4,18,0,2,1,1,0.38,0.4,19,248,267
2,4,19,0,2,1,1,0.36,0.43,12,148,160
2,4,20,0,2,1,1,0.34,0.46,4,87,91
2,4,21,0,2,1,1,0.34,0.46,8,81,89
2,4,22,0,2,1,1,0.32,0.49,3,43,46
2,4,23,0,2,1,1,0.3,0.49,3,23,26
2,4,0,0,3,1,1,0.3,0.49,0,15,15
2,4,1,0,3,1,1,0.26,0.6,0,2,2
2,4,2,0,3,1,1,0.24,0.7,0,5,5
2,4,3,0,3,1,1,0.26,0.6,0,4,4
2,4,4,0,3,1,1,0.24,0.65,0,1,1
2,4,5,0,3,1,1,0.24,0.7,1,12,13
2,4,6,0,3,1,1,0.24,0.7,4,52,56
2,4,7,0,3,1,1,0.26,0.65,3,130,133
2,4,8,0,3,1,1,0.32,0.61,17,308,325
2,4,9,0,3,1,1,0.36,0.46,8,157,165
2,4,10,0,3,1,1,0.4,0.37,21,48,69
2,4,11,0,3,1,1,0.42,0.38,23,70,93
2,4,12,0,3,1,1,0.44,0.41,22,112,134
2,4,13,0,3,1,1,0.46,0.38,29,83,112
2,4,14,0,3,1,1,0.5,0.34,35,80,115
2,4,15,0,3,1,1,0.52,0.32,34,83,117
2,4,16,0,3,1,1,0.54,0.28,27,142,169
2,4,17,0,3,1,1,0.52,0.32,53,303,356
2,4,18,0,3,1,1,0.52,0.29,43,282,325
2,4,19,0,3,1,1,0.5,0.31,36,196,232
2,4,20,0,3,1,1,0.46,0.51,15,126,141
2,4,21,0,3,1,1,0.46,0.41,18,84,102
2,4,22,0,3,1,1,0.46,0.41,13,71,84
2,4,23,0,3,1,1,0.46,0.41,11,29,40
2,4,0,0,4,1,1,0.46,0.41,5,15,20
2,4,1,0,4,1,1,0.42,0.47,2,11,13
2,4,2,0,4,1,1,0.42,0.54,0,7,7
2,4,3,0,4,1,1,0.36,0.66,0,3,3
2,4,4,0,4,1,1,0.34,0.76,0,1,1
2,4,5,0,4,1,1,0.34,0.76,0,6,6
2,4,6,0,4,1,1,0.32,0.81,5,59,64
2,4,7,0,4,1,2,0.34,0.76,8,152,160
2,4,8,0,4,1,1,0.36,0.76,23,291,314
2,4,9,0,4,1,2,0.4,0.66,15,155,170
2,4,10,0,4,1,2,0.42,0.67,29,66,95
2,4,11,0,4,1,2,0.46,0.55,36,86,122
2,4,12,0,4,1,2,0.46,0.55,39,114,153
2,4,13,0,4,1,2,0.52,0.48,36,99,135
2,4,14,0,4,1,1,0.56,0.43,46,111,157
2,4,15,0,4,1,1,0.6,0.38,27,133,160
2,4,16,0,4,1,1,0.6,0.35,52,161,213
2,4,17,0,4,1,1,0.52,0.52,63,280,343
2,4,18,0,4,1,1,0.48,0.55,68,265,333
2,4,19,0,4,1,1,0.46,0.59,34,192,226
2,4,20,0,4,1,1,0.44,0.62,37,166,203
2,4,21,0,4,1,2,0.44,0.67,19,89,108
2,4,22,0,4,1,2,0.4,0.76,18,63,81
2,4,23,0,4,1,1,0.38,0.76,9,45,54
2,4,0,0,5,1,2,0.36,0.76,4,21,25
2,4,1,0,5,1,2,0.34,0.76,3,6,9
2,4,2,0,5,1,3,0.34,0.76,3,10,13
2,4,3,0,5,1,3,0.34,0.76,0,1,1
2,4,4,0,5,1,2,0.34,0.86,0,1,1
2,4,5,0,5,1,2,0.32,0.87,1,8,9
2,4,6,0,5,1,2,0.34,0.87,2,33,35
2,4,7,0,5,1,3,0.34,0.87,4,109,113
2,4,8,0,5,1,3,0.34,0.87,13,208,221
2,4,9,0,5,1,2,0.36,0.76,17,168,185
2,4,10,0,5,1,2,0.36,0.71,10,63,73
2,4,11,0,5,1,2,0.4,0.62,19,79,98
2,4,12,0,5,1,3,0.38,0.66,29,51,80
2,4,13,0,5,1,3,0.36,0.76,7,35,42
2,4,14,0,5,1,3,0.34,0.87,2,13,15
2,4,15,0,5,1,3,0.34,0.87,1,24,25
2,4,16,0,5,1,2,0.32,0.93,2,58,60
2,4,17,0,5,1,3,0.32,0.93,10,138,148
2,4,18,0,5,1,3,0.32,0.93,8,54,62
2,4,19,0,5,1,3,0.3,0.93,1,52,53
2,4,20,0,5,1,2,0.3,0.93,12,51,63
2,4,21,0,5,1,2,0.3,0.93,11,43,54
2,4,22,0,5,1,2,0.3,0.93,9,42,51
2,4,23,0,5,1,2,0.3,0.93,4,31,35
2,4,0,0,6,0,2,0.3,0.87,5,26,31
2,4,1,0,6,0,2,0.3,0.87,3,17,20
2,4,2,0,6,0,2,0.32,0.87,2,15,17
2,4,3,0,6,0,3,0.3,1.0,3,11,14
2,4,4,0,6,0,3,0.3,1.0,0,3,3
2,4,5,0,6,0,2,0.3,0.93,0,5,5
2,4,6,0,6,0,2,0.3,0.93,0,13,13
2,4,7,0,6,0,2,0.3,0.93,8,13,21
2,4,8,0,6,0,2,0.32,0.93,7,47,54
2,4,9,0,6,0,2,0.34,0.87,27,71,98
2,4,10,0,6,0,2,0.34,0.87,43,90,133
2,4,11,0,6,0,2,0.36,0.81,51,91,142
2,4,12,0,6,0,2,0.36,0.81,79,123,202
2,4,13,0,6,0,2,0.36,0.81,114,108,222
2,4,14,0,6,0,2,0.36,0.81,94,118,212
2,4,15,0,6,0,2,0.36,0.87,85,116,201
2,4,16,0,6,0,2,0.38,0.82,73,118,191
2,4,17,0,6,0,2,0.38,0.82,128,129,257
2,4,18,0,6,0,2,0.38,0.82,48,129,177
2,4,19,0,6,0,2,0.38,0.82,47,83,130
2,4,20,0,6,0,2,0.38,0.87,19,74,93
2,4,21,0,6,0,2,0.36,0.93,10,65,75
2,4,22,0,6,0,2,0.36,0.93,21,66,87
2,4,23,0,6,0,2,0.38,0.87,12,45,57
2,4,0,0,0,0,2,0.38,0.87,5,48,53
2,4,1,0,0,0,2,0.38,0.87,6,31,37
2,4,2,0,0,0,2,0.38,0.87,12,24,36
2,4,3,0,0,0,2,0.38,0.87,5,11,16
2,4,4,0,0,0,2,0.36,0.93,3,2,5
2,4,5,0,0,0,2,0.36,0.93,0,4,4
2,4,6,0,0,0,2,0.36,0.93,0,4,4
2,4,7,0,0,0,2,0.36,1.0,3,7,10
2,4,8,0,0,0,2,0.38,0.94,17,38,55
2,4,9,0,0,0,2,0.38,0.94,31,50,81
2,4,10,0,0,0,2,0.4,0.87,69,81,150
2,4,11,0,0,0,2,0.4,0.87,93,109,202
2,4,12,0,0,0,2,0.42,0.88,94,136,230
2,4,13,0,0,0,1,0.46,0.82,121,142,263
2,4,14,0,0,0,1,0.5,0.72,148,133,281
2,4,15,0,0,0,1,0.5,0.77,156,141,297
2,4,16,0,0,0,2,0.52,0.72,135,153,288
2,4,17,0,0,0,2,0.52,0.72,84,152,236
2,4,18,0,0,0,1,0.5,0.77,103,137,240
2,4,19,0,0,0,1,0.5,0.77,47,84,131
2,4,20,0,0,0,1,0.46,0.82,21,71,92
2,4,21,0,0,0,1,0.44,0.88,18,77,95
2,4,22,0,0,0,1,0.44,0.94,12,45,57
2,4,23,0,0,0,1,0.46,0.88,5,27,32
2,4,0,0,1,1,1,0.48,0.88,7,16,23
2,4,1,0,1,1,1,0.46,0.94,1,3,4
2,4,2,0,1,1,1,0.46,0.94,7,2,9
2,4,4,0,1,1,1,0.46,0.94,0,1,1
2,4,5,0,1,1,1,0.46,0.94,1,12,13
2,4,6,0,1,1,2,0.46,1.0,2,59,61
2,4,7,0,1,1,2,0.5,0.88,12,164,176
2,4,8,0,1,1,2,0.52,0.88,28,286,314
2,4,9,0,1,1,2,0.56,0.83,33,132,165
2,4,10,0,1,1,2,0.56,0.83,41,55,96
2,4,11,0,1,1,2,0.6,0.73,45,59,104
2,4,12,0,1,1,2,0.6,0.73,37,97,134
2,4,13,0,1,1,2,0.64,0.69,62,77,139
2,4,14,0,1,1,2,0.72,0.54,60,85,145
2,4,15,0,1,1,1,0.74,0.48,56,85,141
2,4,16,0,1,1,1,0.74,0.48,73,162,235
2,4,17,0,1,1,1,0.74,0.48,100,352,452
2,4,18,0,1,1,1,0.72,0.51,93,290,383
2,4,19,0,1,1,1,0.72,0.51,73,211,284
2,4,20,0,1,1,1,0.68,0.57,44,122,166
2,4,21,0,1,1,1,0.66,0.61,39,119,158
2,4,22,0,1,1,2,0.64,0.5,25,66,91
2,4,23,0,1,1,3,0.58,0.6,16,38,54
2,4,0,0,2,1,2,0.62,0.5,11,13,24
2,4,1,0,2,1,2,0.62,0.5,6,7,13
2,4,2,0,2,1,2,0.6,0.53,7,7,14
2,4,3,0,2,1,2,0.58,0.56,0,1,1
2,4,4,0,2,1,2,0.56,0.64,4,2,6
2,4,5,0,2,1,2,0.54,0.68,1,15,16
2,4,6,0,2,1,2,0.54,0.68,3,55,58
2,4,7,0,2,1,2,0.54,0.68,12,177,189
2,4,8,0,2,1,3,0.48,0.88,15,211,226
2,4,9,0,2,1,3,0.46,0.94,4,50,54
2,4,10,0,2,1,3,0.5,0.82,6,34,40
2,4,11,0,2,1,1,0.52,0.77,11,38,49
2,4,12,0,2,1,2,0.56,0.64,9,83,92
2,4,13,0,2,1,3,0.54,0.68,22,84,106
2,4,14,0,2,1,2,0.5,0.82,16,28,44
2,4,15,0,2,1,2,0.48,0.77,24,54,78
2,4,16,0,2,1,2,0.48,0.77,19,80,99
2,4,17,0,2,1,3,0.44,0.77,29,262,291
2,4,18,0,2,1,3,0.44,0.77,21,203,224
2,4,19,0,2,1,2,0.42,0.82,3,127,130
2,4,20,0,2,1,2,0.42,0.82,9,94,103
2,4,21,0,2,1,2,0.42,0.82,10,74,84
2,4,22,0,2,1,2,0.4,0.94,7,47,54
2,4,23,0,2,1,2,0.4,0.94,8,31,39
2,4,0,0,3,1,2,0.4,1.0,3,12,15
2,4,1,0,3,1,2,0.4,1.0,0,1,1
2,4,2,0,3,1,3,0.4,1.0,0,2,2
2,4,3,0,3,1,3,0.4,0.94,0,2,2
2,4,4,0,3,1,3,0.4,0.94,1,2,3
2,4,5,0,3,1,3,0.38,0.94,1,4,5
2,4,6,0,3,1,3,0.38,0.94,1,33,34
2,4,7,0,3,1,3,0.36,1.0,3,67,70
2,4,8,0,3,1,3,0.38,0.94,6,158,164
2,4,9,0,3,1,2,0.38,0.94,2,63,65
2,4,10,0,3,1,2,0.4,0.87,4,42,46
2,4,11,0,3,1,2,0.42,0.82,4,57,61
2,4,12,0,3,1,3,0.42,0.82,12,83,95
2,4,13,0,3,1,2,0.44,0.77,6,55,61
2,4,14,0,3,1,2,0.42,0.77,24,82,106
2,4,15,0,3,1,2,0.44,0.72,12,69,81
2,4,16,0,3,1,1,0.46,0.67,23,119,142
2,4,17,0,3,1,1,0.46,0.67,25,284,309
2,4,18,0,3,1,1,0.44,0.62,28,293,321
2,4,19,0,3,1,1,0.44,0.62,15,160,175
2,4,20,0,3,1,1,0.44,0.62,7,119,126
2,4,21,0,3,1,1,0.42,0.67,17,100,117
2,4,22,0,3,1,1,0.42,0.67,10,89,99
2,4,23,0,3,1,1,0.4,0.71,5,57,62
2,4,0,0,4,1,1,0.38,0.76,3,18,21
2,4,1,0,4,1,1,0.38,0.76,1,9,10
2,4,2,0,4,1,1,0.36,0.76,0,3,3
2,4,3,0,4,1,1,0.34,0.81,0,2,2
2,4,4,0,4,1,1,0.34,0.76,1,8,9
2,4,5,0,4,1,1,0.34,0.76,2,12,14
2,4,6,0,4,1,1,0.34,0.76,4,66,70
2,4,7,0,4,1,1,0.38,0.66,11,182,193
2,4,8,0,4,1,1,0.42,0.58,21,316,337
2,4,9,0,4,1,1,0.46,0.51,18,152,170
2,4,10,0,4,1,1,0.5,0.51,21,68,89
2,4,11,0,4,1,1,0.52,0.45,28,87,115
2,4,12,0,4,1,1,0.54,0.42,35,110,145
2,4,13,0,4,1,1,0.56,0.37,38,121,159
2,4,14,0,4,1,1,0.56,0.35,36,101,137
2,4,15,0,4,1,1,0.6,0.31,57,85,142
2,4,16,0,4,1,1,0.6,0.26,49,153,202
2,4,17,0,4,1,1,0.6,0.28,50,338,388
2,4,18,0,4,1,1,0.56,0.3,47,290,337
2,4,19,0,4,1,1,0.54,0.32,37,222,259
2,4,20,0,4,1,1,0.5,0.51,22,147,169
2,4,21,0,4,1,1,0.46,0.63,19,126,145
2,4,22,0,4,1,1,0.48,0.55,22,82,104
2,4,23,0,4,1,1,0.46,0.59,7,40,47
